"row"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	AgingCluster
PLXNA1	251.147524306534	-0.301836856143437	0.152716419417223	-1.97645320192333	0.048103471051239	0.13458254754267	0
BMP6	82.9835337915615	0.485519565985805	0.245638840105349	1.97655861661607	0.0480915438349692	0.13458254754267	0
AMPD2	116.540430092279	-0.432689861153507	0.218973767834672	-1.97598947779075	0.0481559689484087	0.134642893270438	0
YEATS4	46.189496686642	0.621894279225614	0.314723032662816	1.97600497797659	0.0481542134055353	0.134642893270438	0
FIGN	50.436777881747	0.600836505676277	0.304061267829264	1.97603762546191	0.0481505159444595	0.134642893270438	0
MPV17L2	49.7576249886936	-0.630844203224866	0.319397517399965	-1.97510678342216	0.0482560312037484	0.134893785856369	0
IRF2	69.7581629652385	0.528645601388423	0.267716365505619	1.97464805855258	0.048308101199026	0.135010443325333	0
SCAF1	504.01885911674	0.255332115389009	0.129438924196808	1.97260690301152	0.0485403659297107	0.135630547505781	0
SP9	12.8294000193528	1.18433951476426	0.600428097732819	1.97249182580937	0.048553488535524	0.135638194711004	0
HMGN1	363.580189197943	0.25796194781402	0.130800667814756	1.97217607619064	0.0485895097337933	0.135709794081125	0
PPP2R2D	149.684538887919	0.37282935761532	0.189053652555339	1.97208227704666	0.0486002148056421	0.135710670378808	1
ZSCAN21	47.8659014828646	0.602476350842393	0.305561929813856	1.9716996525366	0.0486439033442483	0.135803629259488	0
TCTN3	151.221679932724	-0.370935238401886	0.188224823309816	-1.97070307666768	0.0487578484300688	0.136092648107864	0
TMBIM4	65.070491292443	-0.583804270126342	0.296308077806943	-1.97026106897671	0.0488084577705366	0.136204798821198	0
NAT8L	36.3939561269996	-0.73636049785916	0.373755118182431	-1.9701683322494	0.0488190816075851	0.136205341977155	0
BIRC6	682.992411602372	0.215715477802343	0.109516916451144	1.96970006819517	0.0488727551749409	0.136296857267719	0
SURF6	250.724714650194	0.304886808647318	0.154783569931499	1.96976209285165	0.048865642912675	0.136296857267719	0
ACTR8	74.9818190390659	-0.500883905032881	0.254354703438651	-1.96923390156098	0.0489262375266811	0.136416879184128	0
CLPX	287.50419262816	0.275935608182076	0.140156602769892	1.96876638509215	0.0489799240746578	0.136537419085385	0
GSK3A	529.116109149528	0.254631038689993	0.129349404996141	1.96855206792478	0.0490045513870308	0.136576918718443	0
CCNB1	128.788597508245	0.38524266189283	0.195718583406255	1.96834993993993	0.0490277875557208	0.136583384274256	2
HOTAIRM1	29.0508363363534	0.807027399788656	0.409995901516164	1.96837918819254	0.0490244246716807	0.136583384274256	1
MAPK6	707.583197251001	0.22815522884417	0.115919466904467	1.96822186071819	0.0490425160344617	0.136595278185129	0
PFKFB2	123.739999280238	0.423215160325403	0.215051686194368	1.96796950451666	0.0490715466196125	0.136646993358665	0
SLC43A2	76.9652000583646	-0.533251003851887	0.271077234899295	-1.96715524285907	0.0491653161193596	0.13687892315473	0
PSMA6	622.047537637559	-0.243863812265591	0.123987091390758	-1.96684839954047	0.0492006908531561	0.136948214523065	0
DNA2	33.3493439291401	0.73607072926637	0.374269489004723	1.96668644089521	0.0492193710250416	0.13696611207693	0
SARM1	140.547682465621	0.371502656158532	0.188913494768483	1.96652259603696	0.0492382748064837	0.13696611207693	0
EFNA5	122.411543431203	0.420653462117435	0.213907551623531	1.96651992379292	0.0492385831700755	0.13696611207693	0
HLF	18.7103079847832	0.999532959181178	0.508362726182257	1.96618065743637	0.0492777459748983	0.137045860824568	0
SH3TC1	47.7856802168503	0.61876085742991	0.314989996003296	1.96438256859254	0.0494857427863701	0.137595018264849	0
IL17RC	35.0696031876189	-0.753528351740464	0.383615434660674	-1.96428058846745	0.0494975615371062	0.137598585286208	0
MID1IP1	215.499334905146	0.341955965091448	0.17413102714463	1.96378537873911	0.0495549863943527	0.137728904513779	0
LRFN4	262.916256714144	0.32959112603364	0.167915128631301	1.96284354316482	0.0496643565033921	0.137968206723564	0
PRMT7	53.6514761805984	-0.595726577352319	0.303504816056628	-1.96282413271877	0.0496666126576031	0.137968206723564	0
MSI2	169.675094299466	0.38422913857473	0.195758508607818	1.96277107599187	0.0496727800929708	0.137968206723564	0
GNPAT	153.963562962592	-0.372371170367632	0.189784286908795	-1.96207587273325	0.0497536514752573	0.138163446367608	0
SLC5A11	18.2020718195574	-1.01461832410455	0.517233764509371	-1.96162430553424	0.0498062403705969	0.138280080620747	0
SCAMP3	368.08737940632	-0.272648497734644	0.139012678593293	-1.96132108591567	0.0498415790623357	0.13831938430814	0
DDX3Y	22.4127991163391	0.875770667655863	0.446517372995786	1.96133615536641	0.0498398222987706	0.13831938430814	0
ASIC4	1.88673137785688	3.15870610165167	1.61091677151071	1.96081272323551	0.0499008732986592	0.138454515674631	0
EIF3D	615.863207891646	-0.213398389209857	0.108850809930971	-1.96046670984979	0.0499412653119198	0.138537154837229	0
XPC	708.846706405729	0.223857702821481	0.114202617264622	1.96018014458263	0.049974738374265	0.138600569795689	0
DNAJC3	141.913829583569	0.365180407649539	0.186406082618755	1.9590584304935	0.0501059443144513	0.138934953874041	0
DNER	7.87059953633825	-1.76599382516948	0.901564258658344	-1.95881082042619	0.0501349459266274	0.138985861558428	0
ABTB2	296.762413088385	0.274896227049605	0.140392818796779	1.9580504858124	0.0502240889444493	0.139174281178074	0
FZD6	108.322962285516	0.417318094076438	0.213129510937122	1.95804932053523	0.0502242256655638	0.139174281178074	0
SNORD57	2.12677669156148	2.85358963763677	1.45752814112159	1.95782815928404	0.0502501800013337	0.139216663304501	0
KNSTRN	19.9236520841936	-0.972477089770219	0.496739111547645	-1.95772200570308	0.0502626416264861	0.139221654218857	2
RUVBL1	315.812021973976	-0.28238236721257	0.1443975075369	-1.95559031474562	0.0505134347370938	0.139886653449204	0
IP6K1	128.399494065182	0.41313112150307	0.211367533764995	1.95456281361735	0.0506346940858566	0.140192729438475	0
THAP3	51.8231513846816	0.594565120497749	0.304252294259429	1.95418450975024	0.0506794005549389	0.140286767962591	0
HSPB11	25.6094874604328	-0.866273613538167	0.44350637255977	-1.95323825571734	0.0507913699679267	0.140507369578717	0
FZD7	90.399458425408	0.457491014807066	0.234208244602531	1.95335145260776	0.0507779645767746	0.140507369578717	0
PPP1R2	75.8337314892462	0.518441955668569	0.26542547289907	1.95324868410693	0.0507901348573807	0.140507369578717	0
HSD17B6	3.42363329936212	-2.66277643217359	1.36358560097384	-1.95277541085202	0.0508462134178101	0.140564528154078	0
MEX3B	36.1210736148095	0.721877033659344	0.369681372438773	1.9527005888805	0.0508550838842281	0.140564528154078	0
LRRC4B	2.21393577965041	2.93118061717754	1.50094494763857	1.95289015882238	0.050832612070328	0.140564528154078	0
KHK	16.8696317666436	-1.08239522637078	0.554265556375094	-1.95284591279613	0.0508378562951125	0.140564528154078	0
RBMS1	470.004017245519	0.237119600350161	0.121497273213459	1.9516454491416	0.0509803133174594	0.140880848905209	0
STARD10	99.8501275910071	0.43883888373094	0.224907188258039	1.95119990219012	0.0510332706251105	0.140907931155168	0
CCDC51	95.4233272537811	-0.461220561629821	0.236376870732579	-1.95120850953144	0.0510322471281028	0.140907931155168	0
PDGFRL	76.5594917548901	0.495222356310622	0.253778597877745	1.95139527309229	0.051010043347933	0.140907931155168	0
INTS10	243.956804754472	0.302154262756895	0.154852535416165	1.95123871846759	0.0510286551263759	0.140907931155168	0
WDR11	226.600073624507	-0.31742559625995	0.162709940039108	-1.95086788295574	0.0510727640791386	0.140987169493458	0
TBC1D19	13.8593158612694	-1.18682320324405	0.608446317456292	-1.9505799759061	0.0511070311348026	0.141051949835275	0
SNORA16A	5.12456244422081	1.78906425726862	0.917267324203051	1.95042841935202	0.0511250773176728	0.141071943750012	0
DDX58	136.810460588009	-0.388395695933535	0.199165196553815	-1.95011830708379	0.051162019717953	0.141144059466934	0
CPEB3	10.8182751686026	1.27315964810932	0.65314491701005	1.94927590332871	0.0512624846515893	0.141391351541659	0
SNORA18	15.3289217786731	1.04727305577906	0.537338077648202	1.94900212611531	0.0512951708163576	0.141451632360986	0
C2CD5	76.0969274351474	0.510327433945159	0.261889434213182	1.94863697146997	0.0513387936532744	0.141542040344472	0
ZBTB9	27.0077235984344	0.768323556114586	0.394365109100002	1.94825439265662	0.0513845313602884	0.14163823967188	0
CARHSP1	112.357552415034	-0.459144123117701	0.235689730632422	-1.94808709690358	0.0514045424628491	0.141663499591646	0
BCAT2	155.444023844914	-0.384777829266174	0.197553997025245	-1.94770966449747	0.0514497130482332	0.141731032991881	2
RPL10A	1538.12722753285	-0.183481598786207	0.0942041927532645	-1.94770098255365	0.0514507524819684	0.141731032991881	0
GLI1	20.107199950489	0.882383945135906	0.453165015603465	1.94715813170367	0.0515157794675231	0.141820421552667	0
OAS1	79.9402793637754	-0.497494874562346	0.255493456966728	-1.94719223133426	0.0515116927192733	0.141820421552667	0
UBE2A	309.664020240397	-0.289522016608892	0.148679279995843	-1.94729229666022	0.0514997017277256	0.141820421552667	0
NLRP10	1.84636304543752	3.35349786352926	1.7224399828155	1.94694613280379	0.0515411930490049	0.141860480762909	0
TRMT2B	50.9805950140523	-0.59432440600352	0.30531946651339	-1.94656571620027	0.0515868221789267	0.141956152055791	0
ZNF837	16.9056748110816	0.97121685130528	0.499121708787942	1.94585175159735	0.0516725500401001	0.142162103122753	0
COX17	83.6241651012439	-0.491498838427301	0.252606044807443	-1.94571289377482	0.0516892369533772	0.142178061207057	0
LOXL4	19.7740468390368	-0.992579173930494	0.51028916574328	-1.94513080144415	0.0517592376142469	0.142340081959714	0
FAM57A	73.3566660326933	-0.538390733739688	0.276801614948036	-1.94504188077356	0.0517699379256233	0.142340081959714	0
RELL1	21.4405557805851	-0.949880909558177	0.488502012996982	-1.94447696076136	0.0518379610853782	0.142497110455702	0
TGFBR3	61.2988536293922	0.586156827682596	0.30149960750874	1.94413794606882	0.0518788184206512	0.142579393295215	0
ZKSCAN4	26.3755578286424	0.814425903826536	0.418933139397895	1.94404745587102	0.051889728662493	0.142579393295215	0
HOXB2	12.0849529763138	1.15829789336312	0.595849548789472	1.94394356044461	0.0519022575159226	0.142583820605374	1
PHC2	91.530733054545	0.548742582029424	0.282360480383953	1.94341141962659	0.0519664685930883	0.142730195546947	0
PHLDA2	66.1391457130347	-0.563544803081661	0.290047014074805	-1.94294295660744	0.0520230509399988	0.142804463965568	0
RRP7A	321.005639200488	-0.271690914513953	0.139826832870188	-1.94305276703353	0.0520097830904301	0.142804463965568	0
NHP2	354.681267015333	-0.307059749884676	0.158040674464741	-1.94291596720046	0.0520263123696915	0.142804463965568	0
C11orf1	54.2955770527324	-0.595306158168772	0.306454457364895	-1.94255995911308	0.0520693487887984	0.142892560450033	2
MAD1L1	59.6863668651819	-0.588634257312866	0.303053961653021	-1.94234140382833	0.0520957838268701	0.142935070751875	0
SGCB	129.262714334527	-0.385205813585592	0.198376763178586	-1.94178898482589	0.0521626509152633	0.143088473210111	0
HIST1H2AG	9.42505200763821	1.33778802024889	0.689109017700749	1.94133001584059	0.0522182610054315	0.143210938414728	0
ANKMY2	83.6261865404419	-0.495416218449113	0.255216994160402	-1.94115685782957	0.0522392542384045	0.143238433834466	0
TROVE2	98.6795109018655	0.423280736217143	0.218253437702459	1.93940008768244	0.0524526398656526	0.143793341025488	0
MRPL16	103.158978073258	-0.45524853136665	0.234762305388228	-1.9391892178508	0.0524783020327201	0.143833499380341	0
FKRP	77.8754948571749	-0.501778926339362	0.258791461679634	-1.93893153615914	0.0525096752994464	0.143889290686272	0
CNOT1	1216.55278317662	-0.176255509088136	0.0909755708261194	-1.93739382438184	0.0526972209645289	0.14434263963858	0
LRIT3	1.75599999741474	3.33137285079421	1.71950808911579	1.93739876647354	0.052696617311011	0.14434263963858	0
CCNL2	503.283882480002	-0.275410422470401	0.142212990180788	-1.93660524344707	0.0527936165268525	0.144525889970035	0
SPAG9	798.569147942577	0.204516667579793	0.105607411091566	1.93657495686992	0.0527973216728208	0.144525889970035	0
ADAMTS16	8.15378027575955	-1.58896429622798	0.820429652925971	-1.93674654561925	0.0527763330223132	0.144525889970035	0
BEST2	4.26547828334048	4.37117723479058	2.25786148108783	1.93598113586869	0.0528700114152833	0.144694540880888	0
TSEN54	68.9721223962578	-0.517535139593425	0.26738024348539	-1.93557733678145	0.0529194882950771	0.144799605517223	0
CEBPA	43.6954428712396	0.616940170395942	0.318797960076943	1.93520739670681	0.0529648504374374	0.144893369650803	2
SLC27A2	378.085908819968	-0.246317001752337	0.127306754387921	-1.93483058252962	0.0530110888820129	0.144989491266825	0
DOLK	114.163124512305	-0.421382727613653	0.217819761768647	-1.93454773888338	0.0530458184643404	0.145054101579624	0
PPP1R12C	422.526795768999	-0.24678873979773	0.127625985032011	-1.93368724821855	0.0531515926247999	0.145312915989091	0
HNRNPA2B1	3380.92480084657	0.211985355870785	0.109651876513148	1.93325789408963	0.0532044360146363	0.145426943145908	0
PKP3	174.677096009677	-0.361493210773626	0.187011724417642	-1.93299758022831	0.0532364958910679	0.145484125619868	2
CARS2	165.95812924292	-0.367455861613146	0.190121848865417	-1.9327387346904	0.0532683909307872	0.145510392293679	0
TRIM23	39.8747809436264	0.66603044171175	0.344597741378905	1.93277657319121	0.0532637274612955	0.145510392293679	0
IFIT1	23.4273033742316	0.870774285811308	0.450656166311944	1.93223648294331	0.053330324105663	0.145618656245026	0
MZT1	30.8939327841882	0.718283410388706	0.371723383731271	1.93230623045219	0.0533217198746977	0.145618656245026	0
CCDC22	46.47030157562	-0.637194144618781	0.329791724413118	-1.93211077613515	0.0533458345474053	0.145630560031169	0
ARID1A	280.078309757275	0.286503411376056	0.148303763255931	1.93186878799313	0.0533757030685134	0.145681647246559	0
SLC4A4	20.5641127566377	0.869077285903374	0.449889809042457	1.93175588429779	0.0533896435145196	0.145689248704477	0
DNAL1	52.3984535664205	0.582989885581043	0.301839061186385	1.9314593786821	0.0534262681382806	0.145728291956129	0
CLDN1	548.803032475339	-0.231338215464389	0.119770982590806	-1.93150469721659	0.0534206689965986	0.145728291956129	0
PHF5A	89.4381681372461	0.454611112411339	0.235418705544165	1.93107472645606	0.0534738119704032	0.145827518131858	0
ABCD3	260.606424352827	0.282772874507929	0.146442034581501	1.93095428724431	0.0534887057745152	0.145837682132603	2
C19orf44	33.4897098633769	0.728375865966709	0.377246327749683	1.93076993038356	0.0535115104994721	0.145838966428027	0
TRERF1	57.7866374832401	-0.554228106545032	0.287039542134685	-1.93084235859384	0.0535025502476441	0.145838966428027	0
NCAPD3	59.8341892001611	-0.56346000142949	0.291913921722166	-1.9302265479677	0.0535787734983833	0.145991817627558	0
RFC1	159.338939148283	-0.370329218387771	0.192098279481344	-1.9278112192761	0.0538786117125603	0.146778195445565	0
FAM19A5	19.7789287486313	0.93259866769414	0.483902062013158	1.92724673214718	0.0539488885518917	0.146938995722149	0
NMNAT1	46.0683656577579	-0.617096131667957	0.320229338436271	-1.92704433229426	0.0539741053133727	0.146977025728242	0
FKBP10	421.215513064426	-0.236974132730835	0.123020955452203	-1.92629078403562	0.0540680755249254	0.147162730592923	0
EXOC7	567.585009759754	-0.221091931834128	0.114779824128931	-1.92622643841811	0.0540761059812741	0.147162730592923	0
DLG1	129.718249564333	0.378822371720666	0.196657275790062	1.92630743103078	0.054065998110094	0.147162730592923	0
PHACTR4	200.943606679611	0.329384356734398	0.171027778368624	1.92591145062097	0.054115431426394	0.147239069672647	0
CNTNAP3B	265.701858079405	-0.289852958119283	0.150534789013071	-1.92548818794381	0.0541683123014347	0.147352251334459	0
ANKLE2	318.008853398094	0.272027112819348	0.141311422690891	1.92501856990279	0.0542270351016835	0.147481274141605	0
MBD1	200.681616494296	0.340660508989697	0.176999160351931	1.9246447740902	0.0542738138906531	0.147577765857158	0
VPS53	194.450130091359	-0.347236463909506	0.180453456433648	-1.92424390627942	0.0543240180249716	0.147647934558347	0
LINC00654	1.99712962126899	3.0739280659296	1.59753626055608	1.92416794649757	0.0543335354890824	0.147647934558347	0
PRSS3	7.57372505332523	1.5750290781975	0.818537705006401	1.92419856600887	0.0543296988165022	0.147647934558347	0
TSTA3	247.386990673972	-0.30237987693426	0.157220887515744	-1.92328056222161	0.0544448243700834	0.147919576923921	0
WDR61	224.557728013086	-0.312650442051366	0.162607911299016	-1.92272589662898	0.0545144827751069	0.148078025175311	0
THEM6	62.9350007162066	-0.553490547708158	0.287970471618855	-1.92203924449842	0.0546008198517001	0.14828170248767	0
CCNDBP1	80.542735879781	-0.47798207579278	0.248732501517734	-1.92167116430782	0.0546471478166283	0.148345822175258	0
GDE1	498.240876324396	-0.235012625162318	0.122295684499602	-1.92167553682634	0.0546465972825504	0.148345822175258	0
NFIX	13.0588258474194	1.12234995180712	0.584096764623267	1.92151372817655	0.0546669733316516	0.148368801270027	0
ZDHHC3	265.357648410582	-0.279751985526009	0.145611763507028	-1.92121830536381	0.0547041913335291	0.148438965056283	0
EWSR1	755.174489932086	-0.222534598999495	0.11586867872873	-1.92057596100229	0.054785188189927	0.148627868251028	0
OPA1	224.486291895223	-0.337062324778986	0.175541471329746	-1.92012931317997	0.0548415674836687	0.148749921357573	0
GPC6	201.121538693432	-0.339165583730986	0.176702088192935	-1.91942034867558	0.0549311577306868	0.148961985042103	0
MDFIC	66.7793423198805	0.515278212577442	0.268537833068988	1.91882911502107	0.0550059638815215	0.149109166554111	0
NTMT1	189.723961362231	-0.331318644831361	0.17266872968869	-1.91881092441408	0.0550082668038059	0.149109166554111	0
DDX59	45.6701866361766	0.599601272102121	0.31252848328882	1.91854920163551	0.0550414096837115	0.149164735886117	0
SLC23A3	13.451935995541	1.13643244091901	0.592364344526297	1.91846867796844	0.0550516100284136	0.149164735886117	0
KATNB1	108.470876636914	-0.426649040261239	0.222472674153215	-1.91775930183412	0.0551415384433383	0.149377409680564	0
ABHD11	31.0138019191623	-0.766451753265502	0.399794069129056	-1.91711636677153	0.0552231498057142	0.1495674691959	2
SRGAP2	53.1034264667345	-0.59953402534597	0.312806924727385	-1.91662644894601	0.0552854053969889	0.149705037214322	0
LPP	483.068276288237	-0.227857568005427	0.118916995155075	-1.91610600073006	0.0553516046591796	0.149853224885756	0
TSC2	230.656714342691	-0.332870638196914	0.173754062727096	-1.91575743883314	0.0553959774875033	0.149942272743377	0
AVEN	85.1723583876854	-0.482918503560232	0.252146736491558	-1.91522805442457	0.0554634261859256	0.150065692474417	0
HMBOX1	48.2003912016679	0.602045810751368	0.314348254618522	1.91521919369962	0.0554645557101082	0.150065692474417	1
TCEANC2	21.6685813010851	-0.923200106378645	0.482206498451375	-1.91453269365622	0.0555521258480114	0.150271492041224	0
NKAIN1	10.2437314000746	1.3832399539641	0.72259826744488	1.91425860852844	0.0555871203878501	0.150312548659068	0
MAP3K5	9.09643898239857	1.34545729220469	0.702869982215145	1.91423353713923	0.0555903223601299	0.150312548659068	0
SNORA71D	1.48143291277351	3.3836549748877	1.76887495552965	1.91288534235285	0.0557627324298441	0.150747523397591	0
CD164	716.840907533256	0.268945677901828	0.140626961723192	1.91247591931351	0.0558151784270541	0.150858077453917	0
ILKAP	85.838414229673	0.443059626514238	0.231692182852713	1.91227697481659	0.0558406775151354	0.150895768331816	0
PLEKHM3	44.2350203318569	0.613913640156138	0.321071632373235	1.91207686464958	0.0558663357974182	0.150933873710029	0
ZDHHC5	715.402947900963	-0.201452362157696	0.105383693874501	-1.91160847329571	0.0559264316991789	0.151033746482894	0
PLEC	2986.08172458339	-0.213461573536661	0.111661742474289	-1.91168048076818	0.0559171894410453	0.151033746482894	0
DAP	147.054146698775	-0.363376021478264	0.190141978778506	-1.91107731082128	0.0559946464483984	0.151186703042399	0
LENG8	966.613004928844	0.215667266807632	0.112930939880479	1.90972701578401	0.0561683706562755	0.151624415206895	0
NUCKS1	924.999485885814	-0.202652376412373	0.106131834588365	-1.90944005819145	0.0562053473737746	0.151692878012295	0
SERINC5	276.274642069419	-0.285253392036432	0.149403199349898	-1.90928569988904	0.0562252460237114	0.151715229973073	0
ZFAND2A	159.380429023542	0.344514792317613	0.180552657031248	1.90811255831028	0.0563766699187247	0.15209240015256	0
CHMP4A	147.043801401667	-0.373689159531273	0.195952129461701	-1.90704311587647	0.0565150044474019	0.152373055752808	0
MTSS1L	210.5642884199	-0.345302183121064	0.181052272807702	-1.90719606976607	0.0564952022565617	0.152373055752808	0
APOBEC3B	22.8017503947465	-0.909583181458602	0.476961295357943	-1.9070377204842	0.0565157030678869	0.152373055752808	0
MALSU1	74.3697442637706	0.493623859276435	0.259133751786872	1.90489990544506	0.0567930835561191	0.153089302630117	0
ADSSL1	15.224723079012	-1.10030226247754	0.577999649795924	-1.90363828570835	0.0569573089943178	0.153468631208127	0
WASL	245.17514463797	0.315847198993919	0.165912220972089	1.90370062641168	0.0569491848167129	0.153468631208127	0
PWP1	270.39109556061	-0.283721238043837	0.149134581138473	-1.90245103367676	0.0571122146117311	0.153822545438071	0
TSN	310.944590438447	-0.265533243038105	0.139571986154191	-1.90248237024269	0.0571081215039603	0.153822545438071	0
IGF1R	645.594452430272	0.218977247067822	0.115144778149213	1.90175577727073	0.0572030901377834	0.154035537566897	0
TPPP3	24.1064838801327	-0.930347099198656	0.489417110210742	-1.90092883920231	0.0573113340622733	0.154295201577673	0
RIMKLA	17.6737397549144	-1.0228799334871	0.538644983264488	-1.89898720914075	0.0575661577658855	0.15494930346712	0
ATP6V1G1	660.896724235034	0.206069208272956	0.108524567794215	1.89882542231089	0.057587433467578	0.154974630349592	0
ISM1	9.55305685360948	1.24930830332187	0.65800846727176	1.89862040605915	0.0576144034248328	0.155015267558367	0
TNRC6C	31.9322289476678	0.732528337339785	0.385843827743197	1.89850992725308	0.057628941302626	0.155022445605004	0
PTGR2	47.2464543363102	-0.70194341039613	0.36980439709743	-1.89814782059283	0.0576766122057707	0.15505765970484	0
ZNF554	18.7155912560775	0.97670213749535	0.51451909426743	1.89828161554621	0.0576589944451266	0.15505765970484	0
MRAS	35.5555736862376	-0.739272079992778	0.389471853319011	-1.89813993923522	0.0576776501413562	0.15505765970484	0
EPB41L5	78.4532041323003	0.48196129179517	0.253950065142107	1.89785850822866	0.0577147233828075	0.155107474071787	0
STARD3NL	149.912501816002	0.352794818262757	0.185894873634489	1.89781897351527	0.0577199329241108	0.155107474071787	0
CCT2	916.652314306064	-0.185705388298327	0.0978726076101941	-1.89741943974715	0.0577726019545735	0.15521707087569	0
MRPS16	509.189051257235	-0.230179650297173	0.121335091231215	-1.89705754503076	0.057820343645695	0.155313387086133	2
FKBP7	20.4308347087396	0.886875574107016	0.467582286809023	1.89672620012923	0.0578640839119549	0.15539891751802	0
SFPQ	918.651866130706	0.219848734985313	0.11591632874718	1.89661575173602	0.057878670123027	0.15540613318395	0
DDX39A	247.791351290918	0.296567799186119	0.156470683125007	1.89535696568274	0.0580451259162859	0.155821036889351	0
ERCC2	81.0580725217623	-0.465615674187175	0.245721941236439	-1.89488847371245	0.0581071785261882	0.155955559299634	0
POMT2	200.408843170665	-0.359777692999384	0.189899005020291	-1.89457387078432	0.0581488791817065	0.155984704904479	0
IL27RA	30.4082264510442	-0.784195584552008	0.413924826749028	-1.89453623913089	0.0581538689264862	0.155984704904479	0
SH3PXD2B	111.483820593193	-0.39788130030123	0.209997126433759	-1.89469878496997	0.0581323188160674	0.155984704904479	0
TUBB2B	16.5451156016281	-1.04506232525586	0.551808145222694	-1.89388709518614	0.0582399977617396	0.1561515850479	0
PAPPA	1653.85861052533	-0.164848145767611	0.0870398450155199	-1.89393887061974	0.058233124276873	0.1561515850479	0
RREB1	124.409595417528	0.381811320791169	0.201612394786247	1.89378892699515	0.0582530320010022	0.156154474124197	0
SCP2	139.336987426271	-0.387180444870583	0.204499984232409	-1.8933030548822	0.0583175791474889	0.156295420411698	0
ZNF10	5.57787113969402	1.71776708596341	0.907387609982637	1.89309074431409	0.0583458028333202	0.156318771514824	0
ARID5A	14.9814775873801	1.09977318345271	0.580950771712171	1.89305744480117	0.0583502305616209	0.156318771514824	1
PEX12	58.5594988784383	0.542179478814465	0.286617085317709	1.89165093983658	0.0585375040069352	0.156788310568206	0
NPR1	15.8636300764361	-1.08634808534921	0.574456484526559	-1.89108855868261	0.0586125235569952	0.156957055085987	0
MANSC1	42.2504859302792	-0.666175737853846	0.35233691916039	-1.8907349801472	0.0586597304833581	0.157008097648084	0
MYEF2	145.491323094375	0.358705798592902	0.189721653861717	1.89069508562451	0.0586650588567844	0.157008097648084	0
LRRK1	150.492713060763	-0.355657351586078	0.188111242433973	-1.89067568202849	0.0586676505760067	0.157008097648084	0
SLPI	80.5737454126569	0.449640280261939	0.237833215483043	1.89056973959131	0.0586818028799317	0.157013797502952	0
ASNSD1	156.644736801258	0.34526622205406	0.182655546993439	1.89025861922749	0.0587233802334354	0.157092860681824	0
GGA2	193.062095103965	-0.321788645312704	0.170251502359366	-1.89007815410329	0.0587475083525173	0.157125222011853	0
KIF24	8.92089624272655	1.30698825613479	0.69153707296264	1.88997568927936	0.0587612115243227	0.157129693388136	0
ZNF350	10.2743648683553	1.27871629114733	0.676670731318241	1.8897171577914	0.0587957981269255	0.157157823073608	0
CHRD	1.78191671669373	3.08044142286826	1.63006441194756	1.88976668669665	0.0587891707915129	0.157157823073608	1
EPB41L4A	50.9923075839052	-0.578001417825067	0.305926889933073	-1.88934492797124	0.0588456250937923	0.157258822125011	0
SLC17A7	4.96488051154339	1.77531815794826	0.939730251154828	1.88917846984982	0.0588679186465271	0.157278502373395	0
COMMD10	94.6503422858093	-0.450505179809947	0.238474811705906	-1.88911011853748	0.0588770748930728	0.157278502373395	0
SLC6A9	16.8348258788603	-1.01754919764612	0.538684015496858	-1.8889537620818	0.0588980246320551	0.15728275067705	0
TBC1D14	194.975471076306	-0.320497564947285	0.169672522428963	-1.88891849050849	0.0589027514212444	0.15728275067705	0
SDSL	80.1445675374699	-0.471721827124271	0.249789758581742	-1.88847545152618	0.0589621504756144	0.157409175227213	0
SNORA12	2.39329663871666	2.61386293280108	1.38430678278293	1.88821073862423	0.0589976647489796	0.157471796775327	0
CCL26	14.1896191153733	-1.24861183458774	0.661299256030988	-1.88811921864499	0.059009947334598	0.157472397259879	0
FBXL5	124.482371236943	0.382136745000957	0.202411003789634	1.88792475629493	0.0590360525132437	0.157509876572617	0
PDIA5	65.0244521220785	-0.531012135405296	0.281288436654829	-1.88778515647589	0.0590547987003104	0.157527710585387	0
ANKRD54	45.0870317709879	-0.672322492043529	0.356220534410029	-1.88737713606833	0.0591096181232818	0.157641742432114	0
SLMAP	192.63243336368	0.312309918439456	0.165503943412432	1.88702403096938	0.05915709350907	0.157736145616263	0
KIDINS220	294.653173590202	0.272112161151179	0.144257122949805	1.88629965430451	0.0592545858442653	0.157913319620201	0
RPS23	3530.42769587364	-0.163046955144848	0.0864389084233074	-1.8862680952237	0.0592588363441238	0.157913319620201	0
ZC3H3	117.645895441453	0.417913283022306	0.221556465574386	1.88626083169753	0.0592598146599239	0.157913319620201	0
INE1	6.21891597557632	1.55450612280634	0.824459003272829	1.88548626024516	0.0593642177326543	0.158159258177982	0
PON2	1749.93301470964	0.168181065079244	0.0892509656759954	1.88436129296109	0.0595161218011922	0.158531623643396	0
BFSP1	44.0683218402125	-0.63312121167859	0.336231923271039	-1.88298959099201	0.0597017786039312	0.158993725238039	0
PLAGL1	48.6284408299478	-0.596885616858987	0.317033323655807	-1.88272201160471	0.0597380508170007	0.159057888617743	0
KLRG2	4.83976395244578	-2.38594531270965	1.26773252871675	-1.88205734148417	0.05982823049526	0.159265530017957	0
AATF	453.667142424897	-0.238355528465065	0.126678757069655	-1.88157457476477	0.0598938010396252	0.159407589479826	0
RAB28	33.7460413778627	0.818593136203434	0.435481899942461	1.87974089465393	0.0601433992486881	0.16003928161937	0
